year,prefecture,sales_quantity_kl,sales_source,production_quantity_kl,production_source,region
1984,千葉,45292.0,jikeiretsu_13,,,関東
1984,東京,126844.0,jikeiretsu_13,,,関東
1984,神奈川,60885.0,jikeiretsu_13,,,関東
1984,新潟,51756.0,jikeiretsu_13,,,中部
1984,富山,19178.0,jikeiretsu_13,,,中部
1984,石川,18008.0,jikeiretsu_13,,,中部
1984,福井,11145.0,jikeiretsu_13,,,中部
1984,山梨,9770.0,jikeiretsu_13,,,中部
1984,長野,31219.0,jikeiretsu_13,,,中部
1984,岐阜,24670.0,jikeiretsu_13,,,中部
1984,静岡,41073.0,jikeiretsu_13,,,中部
1984,愛知,61743.0,jikeiretsu_13,,,中部
1984,三重,20313.0,jikeiretsu_13,,,中部
1984,滋賀,16330.0,jikeiretsu_13,,,近畿
1984,京都,28772.0,jikeiretsu_13,,,近畿
1984,大阪,93916.0,jikeiretsu_13,,,近畿
1984,兵庫,59263.0,jikeiretsu_13,,,近畿
1984,奈良,12717.0,jikeiretsu_13,,,近畿
1984,和歌山,15424.0,jikeiretsu_13,,,近畿
1984,鳥取,10292.0,jikeiretsu_13,,,中国
1984,島根,14991.0,jikeiretsu_13,,,中国
1984,岡山,25168.0,jikeiretsu_13,,,中国
1984,広島,35525.0,jikeiretsu_13,,,中国
1984,山口,19870.0,jikeiretsu_13,,,中国
1984,徳島,10498.0,jikeiretsu_13,,,四国
1984,香川,12528.0,jikeiretsu_13,,,四国
1984,愛媛,18801.0,jikeiretsu_13,,,四国
1984,高知,14297.0,jikeiretsu_13,,,四国
1984,福岡,41346.0,jikeiretsu_13,,,九州・沖縄
1984,佐賀,11616.0,jikeiretsu_13,,,九州・沖縄
1984,長崎,13847.0,jikeiretsu_13,,,九州・沖縄
1984,熊本,9329.0,jikeiretsu_13,,,九州・沖縄
1984,大分,9430.0,jikeiretsu_13,,,九州・沖縄
1984,宮崎,2136.0,jikeiretsu_13,,,九州・沖縄
1984,鹿児島,1330.0,jikeiretsu_13,,,九州・沖縄
1984,沖縄,,jikeiretsu_13,,,九州・沖縄
1985,北海道,38181.0,jikeiretsu_13,,,北海道
1985,青森,18661.0,jikeiretsu_13,,,東北
1985,岩手,18712.0,jikeiretsu_13,,,東北
1985,宮城,26469.0,jikeiretsu_13,,,東北
1985,秋田,28925.0,jikeiretsu_13,,,東北
1985,山形,23007.0,jikeiretsu_13,,,東北
1985,福島,34296.0,jikeiretsu_13,,,東北
1985,茨城,34261.0,jikeiretsu_13,,,関東
1985,栃木,23802.0,jikeiretsu_13,,,関東
1985,群馬,20856.0,jikeiretsu_13,,,関東
1985,埼玉,55789.0,jikeiretsu_13,,,関東
1985,千葉,44716.0,jikeiretsu_13,,,関東
1985,東京,132132.0,jikeiretsu_13,,,関東
1985,神奈川,63293.0,jikeiretsu_13,,,関東
1985,新潟,52933.0,jikeiretsu_13,,,中部
1985,富山,19316.0,jikeiretsu_13,,,中部
1985,石川,18492.0,jikeiretsu_13,,,中部
1985,福井,11179.0,jikeiretsu_13,,,中部
1985,山梨,9447.0,jikeiretsu_13,,,中部
1985,長野,31786.0,jikeiretsu_13,,,中部
1985,岐阜,24906.0,jikeiretsu_13,,,中部
1985,静岡,41006.0,jikeiretsu_13,,,中部
1985,愛知,62543.0,jikeiretsu_13,,,中部
1985,三重,20894.0,jikeiretsu_13,,,中部
1985,滋賀,16110.0,jikeiretsu_13,,,近畿
1985,京都,29816.0,jikeiretsu_13,,,近畿
1985,大阪,97297.0,jikeiretsu_13,,,近畿
1985,兵庫,60287.0,jikeiretsu_13,,,近畿
1985,奈良,13024.0,jikeiretsu_13,,,近畿
1985,和歌山,15195.0,jikeiretsu_13,,,近畿
1985,鳥取,10099.0,jikeiretsu_13,,,中国
1985,島根,14617.0,jikeiretsu_13,,,中国
1985,岡山,24695.0,jikeiretsu_13,,,中国
1985,広島,34828.0,jikeiretsu_13,,,中国
1985,山口,18964.0,jikeiretsu_13,,,中国
1985,徳島,9985.0,jikeiretsu_13,,,四国
1985,香川,12738.0,jikeiretsu_13,,,四国
1985,愛媛,18736.0,jikeiretsu_13,,,四国
1985,高知,14117.0,jikeiretsu_13,,,四国
1985,福岡,41369.0,jikeiretsu_13,,,九州・沖縄
1985,佐賀,11621.0,jikeiretsu_13,,,九州・沖縄
1985,長崎,13452.0,jikeiretsu_13,,,九州・沖縄
1985,熊本,9437.0,jikeiretsu_13,,,九州・沖縄
1985,大分,9373.0,jikeiretsu_13,,,九州・沖縄
1985,宮崎,2139.0,jikeiretsu_13,,,九州・沖縄
1985,鹿児島,1363.0,jikeiretsu_13,,,九州・沖縄
1985,沖縄,,jikeiretsu_13,,,九州・沖縄
1986,北海道,39892.0,jikeiretsu_13,,,北海道
1986,青森,19046.0,jikeiretsu_13,,,東北
1986,岩手,19274.0,jikeiretsu_13,,,東北
1986,宮城,27692.0,jikeiretsu_13,,,東北
1986,秋田,29523.0,jikeiretsu_13,,,東北
1986,山形,23712.0,jikeiretsu_13,,,東北
1986,福島,35766.0,jikeiretsu_13,,,東北
1986,茨城,35150.0,jikeiretsu_13,,,関東
1986,栃木,24530.0,jikeiretsu_13,,,関東
1986,群馬,21030.0,jikeiretsu_13,,,関東
1986,埼玉,58219.0,jikeiretsu_13,,,関東
1986,千葉,46069.0,jikeiretsu_13,,,関東
1986,東京,135508.0,jikeiretsu_13,,,関東
1986,神奈川,65670.0,jikeiretsu_13,,,関東
1986,新潟,55197.0,jikeiretsu_13,,,中部
1986,富山,19936.0,jikeiretsu_13,,,中部
1986,石川,19093.0,jikeiretsu_13,,,中部
1986,福井,11679.0,jikeiretsu_13,,,中部
1986,山梨,9425.0,jikeiretsu_13,,,中部
1986,長野,33678.0,jikeiretsu_13,,,中部
1986,岐阜,26005.0,jikeiretsu_13,,,中部
1986,静岡,41569.0,jikeiretsu_13,,,中部
1986,愛知,64168.0,jikeiretsu_13,,,中部
1986,三重,21776.0,jikeiretsu_13,,,中部
1986,滋賀,16664.0,jikeiretsu_13,,,近畿
1986,京都,31420.0,jikeiretsu_13,,,近畿
1986,大阪,100517.0,jikeiretsu_13,,,近畿
1986,兵庫,62341.0,jikeiretsu_13,,,近畿
1986,奈良,13726.0,jikeiretsu_13,,,近畿
1986,和歌山,15657.0,jikeiretsu_13,,,近畿
1986,鳥取,10519.0,jikeiretsu_13,,,中国
1986,島根,14964.0,jikeiretsu_13,,,中国
1986,岡山,25757.0,jikeiretsu_13,,,中国
1986,広島,35951.0,jikeiretsu_13,,,中国
1986,山口,19113.0,jikeiretsu_13,,,中国
1986,徳島,10475.0,jikeiretsu_13,,,四国
1986,香川,13330.0,jikeiretsu_13,,,四国
1986,愛媛,19735.0,jikeiretsu_13,,,四国
1986,高知,14455.0,jikeiretsu_13,,,四国
1986,福岡,42829.0,jikeiretsu_13,,,九州・沖縄
1986,佐賀,11867.0,jikeiretsu_13,,,九州・沖縄
1986,長崎,13727.0,jikeiretsu_13,,,九州・沖縄
1986,熊本,9605.0,jikeiretsu_13,,,九州・沖縄
1986,大分,9614.0,jikeiretsu_13,,,九州・沖縄
1986,宮崎,2294.0,jikeiretsu_13,,,九州・沖縄
1986,鹿児島,1414.0,jikeiretsu_13,,,九州・沖縄
1986,沖縄,,jikeiretsu_13,,,九州・沖縄
1987,北海道,41881.0,jikeiretsu_13,,,北海道
1987,青森,18762.0,jikeiretsu_13,,,東北
1987,岩手,19459.0,jikeiretsu_13,,,東北
1987,宮城,28744.0,jikeiretsu_13,,,東北
1987,秋田,29500.0,jikeiretsu_13,,,東北
1987,山形,23365.0,jikeiretsu_13,,,東北
1987,福島,36271.0,jikeiretsu_13,,,東北
1987,茨城,36350.0,jikeiretsu_13,,,関東
1987,栃木,26883.0,jikeiretsu_13,,,関東
1987,群馬,21865.0,jikeiretsu_13,,,関東
1987,埼玉,59435.0,jikeiretsu_13,,,関東
1987,千葉,47720.0,jikeiretsu_13,,,関東
1987,東京,135534.0,jikeiretsu_13,,,関東
1987,神奈川,66160.0,jikeiretsu_13,,,関東
1987,新潟,55436.0,jikeiretsu_13,,,中部
1987,富山,19245.0,jikeiretsu_13,,,中部
1987,石川,19295.0,jikeiretsu_13,,,中部
1987,福井,11585.0,jikeiretsu_13,,,中部
1987,山梨,9783.0,jikeiretsu_13,,,中部
1987,長野,33809.0,jikeiretsu_13,,,中部
1987,岐阜,25842.0,jikeiretsu_13,,,中部
1987,静岡,41216.0,jikeiretsu_13,,,中部
1987,愛知,64480.0,jikeiretsu_13,,,中部
1987,三重,21697.0,jikeiretsu_13,,,中部
1987,滋賀,16720.0,jikeiretsu_13,,,近畿
1987,京都,30115.0,jikeiretsu_13,,,近畿
1987,大阪,99703.0,jikeiretsu_13,,,近畿
1987,兵庫,61859.0,jikeiretsu_13,,,近畿
1987,奈良,14189.0,jikeiretsu_13,,,近畿
1987,和歌山,15499.0,jikeiretsu_13,,,近畿
1987,鳥取,10632.0,jikeiretsu_13,,,中国
1987,島根,15163.0,jikeiretsu_13,,,中国
1987,岡山,25335.0,jikeiretsu_13,,,中国
1987,広島,36292.0,jikeiretsu_13,,,中国
1987,山口,19276.0,jikeiretsu_13,,,中国
1987,徳島,10296.0,jikeiretsu_13,,,四国
1987,香川,13396.0,jikeiretsu_13,,,四国
1987,愛媛,19337.0,jikeiretsu_13,,,四国
1987,高知,13916.0,jikeiretsu_13,,,四国
1987,福岡,43758.0,jikeiretsu_13,,,九州・沖縄
1987,佐賀,12069.0,jikeiretsu_13,,,九州・沖縄
1987,長崎,14171.0,jikeiretsu_13,,,九州・沖縄
1987,熊本,9716.0,jikeiretsu_13,,,九州・沖縄
1987,大分,10131.0,jikeiretsu_13,,,九州・沖縄
1987,宮崎,2421.0,jikeiretsu_13,,,九州・沖縄
1987,鹿児島,1476.0,jikeiretsu_13,,,九州・沖縄
1987,沖縄,,jikeiretsu_13,,,九州・沖縄
1988,北海道,42560.0,jikeiretsu_13,,,北海道
1988,青森,18527.0,jikeiretsu_13,,,東北
1988,岩手,19670.0,jikeiretsu_13,,,東北
1988,宮城,29072.0,jikeiretsu_13,,,東北
1988,秋田,29668.0,jikeiretsu_13,,,東北
1988,山形,24243.0,jikeiretsu_13,,,東北
1988,福島,36100.0,jikeiretsu_13,,,東北
1988,茨城,35847.0,jikeiretsu_13,,,関東
1988,栃木,26412.0,jikeiretsu_13,,,関東
1988,群馬,22280.0,jikeiretsu_13,,,関東
1988,埼玉,59944.0,jikeiretsu_13,,,関東
1988,千葉,47604.0,jikeiretsu_13,,,関東
1988,東京,139580.0,jikeiretsu_13,,,関東
1988,神奈川,68204.0,jikeiretsu_13,,,関東
1988,新潟,58841.0,jikeiretsu_13,,,中部
1988,富山,19307.0,jikeiretsu_13,,,中部
1988,石川,19734.0,jikeiretsu_13,,,中部
1988,福井,11725.0,jikeiretsu_13,,,中部
1988,山梨,9719.0,jikeiretsu_13,,,中部
1988,長野,36401.0,jikeiretsu_13,,,中部
1988,岐阜,25529.0,jikeiretsu_13,,,中部
1988,静岡,41968.0,jikeiretsu_13,,,中部
1988,愛知,64172.0,jikeiretsu_13,,,中部
1988,三重,22059.0,jikeiretsu_13,,,中部
1988,滋賀,16779.0,jikeiretsu_13,,,近畿
1988,京都,31073.0,jikeiretsu_13,,,近畿
1988,大阪,100080.0,jikeiretsu_13,,,近畿
1988,兵庫,62542.0,jikeiretsu_13,,,近畿
1988,奈良,14186.0,jikeiretsu_13,,,近畿
1988,和歌山,15627.0,jikeiretsu_13,,,近畿
1988,鳥取,10816.0,jikeiretsu_13,,,中国
1988,島根,14925.0,jikeiretsu_13,,,中国
1988,岡山,26374.0,jikeiretsu_13,,,中国
1988,広島,36900.0,jikeiretsu_13,,,中国
1988,山口,19246.0,jikeiretsu_13,,,中国
1988,徳島,10246.0,jikeiretsu_13,,,四国
1988,香川,13580.0,jikeiretsu_13,,,四国
1988,愛媛,19580.0,jikeiretsu_13,,,四国
1988,高知,13982.0,jikeiretsu_13,,,四国
1988,福岡,43866.0,jikeiretsu_13,,,九州・沖縄
1988,佐賀,11852.0,jikeiretsu_13,,,九州・沖縄
1988,長崎,14102.0,jikeiretsu_13,,,九州・沖縄
1988,熊本,9621.0,jikeiretsu_13,,,九州・沖縄
1988,大分,9998.0,jikeiretsu_13,,,九州・沖縄
1988,宮崎,2554.0,jikeiretsu_13,,,九州・沖縄
1988,鹿児島,1529.0,jikeiretsu_13,,,九州・沖縄
1988,沖縄,,jikeiretsu_13,,,九州・沖縄
1989,北海道,40662.0,jikeiretsu_13,,,北海道
1989,青森,18022.0,jikeiretsu_13,,,東北
1989,岩手,18459.0,jikeiretsu_13,,,東北
1989,宮城,27502.0,jikeiretsu_13,,,東北
1989,秋田,26037.0,jikeiretsu_13,,,東北
1989,山形,21612.0,jikeiretsu_13,,,東北
1989,福島,32958.0,jikeiretsu_13,,,東北
1989,茨城,33122.0,jikeiretsu_13,,,関東
1989,栃木,25050.0,jikeiretsu_13,,,関東
1989,群馬,20653.0,jikeiretsu_13,,,関東
1989,埼玉,54937.0,jikeiretsu_13,,,関東
1989,千葉,45256.0,jikeiretsu_13,,,関東
1989,東京,134868.0,jikeiretsu_13,,,関東
1989,神奈川,64062.0,jikeiretsu_13,,,関東
1989,新潟,58214.0,jikeiretsu_13,,,中部
1989,富山,19395.0,jikeiretsu_13,,,中部
1989,石川,19089.0,jikeiretsu_13,,,中部
1989,福井,11241.0,jikeiretsu_13,,,中部
1989,山梨,9869.0,jikeiretsu_13,,,中部
1989,長野,32322.0,jikeiretsu_13,,,中部
1989,岐阜,24377.0,jikeiretsu_13,,,中部
1989,静岡,39436.0,jikeiretsu_13,,,中部
1989,愛知,61816.0,jikeiretsu_13,,,中部
1989,三重,21252.0,jikeiretsu_13,,,中部
1989,滋賀,16269.0,jikeiretsu_13,,,近畿
1989,京都,29430.0,jikeiretsu_13,,,近畿
1989,大阪,97444.0,jikeiretsu_13,,,近畿
1989,兵庫,62141.0,jikeiretsu_13,,,近畿
1989,奈良,14143.0,jikeiretsu_13,,,近畿
1989,和歌山,14984.0,jikeiretsu_13,,,近畿
1989,鳥取,10140.0,jikeiretsu_13,,,中国
1989,島根,14413.0,jikeiretsu_13,,,中国
1989,岡山,24535.0,jikeiretsu_13,,,中国
1989,広島,34849.0,jikeiretsu_13,,,中国
1989,山口,18460.0,jikeiretsu_13,,,中国
1989,徳島,10101.0,jikeiretsu_13,,,四国
1989,香川,12632.0,jikeiretsu_13,,,四国
1989,愛媛,18736.0,jikeiretsu_13,,,四国
1989,高知,13059.0,jikeiretsu_13,,,四国
1989,福岡,43377.0,jikeiretsu_13,,,九州・沖縄
1989,佐賀,11749.0,jikeiretsu_13,,,九州・沖縄
1989,長崎,13938.0,jikeiretsu_13,,,九州・沖縄
1989,熊本,9728.0,jikeiretsu_13,,,九州・沖縄
1989,大分,10356.0,jikeiretsu_13,,,九州・沖縄
1989,宮崎,2652.0,jikeiretsu_13,,,九州・沖縄
1989,鹿児島,1619.0,jikeiretsu_13,,,九州・沖縄
1989,沖縄,,jikeiretsu_13,,,九州・沖縄
1990,北海道,43021.0,jikeiretsu_13,,,北海道
1990,青森,18342.0,jikeiretsu_13,,,東北
1990,岩手,18850.0,jikeiretsu_13,,,東北
1990,宮城,29606.0,jikeiretsu_13,,,東北
1990,秋田,27717.0,jikeiretsu_13,,,東北
1990,山形,23154.0,jikeiretsu_13,,,東北
1990,福島,34768.0,jikeiretsu_13,,,東北
1990,茨城,35053.0,jikeiretsu_13,,,関東
1990,栃木,25612.0,jikeiretsu_13,,,関東
1990,群馬,21908.0,jikeiretsu_13,,,関東
1990,埼玉,55404.0,jikeiretsu_13,,,関東
1990,千葉,47009.0,jikeiretsu_13,,,関東
1990,東京,137101.0,jikeiretsu_13,,,関東
1990,神奈川,65700.0,jikeiretsu_13,,,関東
1990,新潟,56606.0,jikeiretsu_13,,,中部
1990,富山,19423.0,jikeiretsu_13,,,中部
1990,石川,19568.0,jikeiretsu_13,,,中部
1990,福井,11284.0,jikeiretsu_13,,,中部
1990,山梨,9421.0,jikeiretsu_13,,,中部
1990,長野,33526.0,jikeiretsu_13,,,中部
1990,岐阜,25318.0,jikeiretsu_13,,,中部
1990,静岡,40599.0,jikeiretsu_13,,,中部
1990,愛知,63514.0,jikeiretsu_13,,,中部
1990,三重,21832.0,jikeiretsu_13,,,中部
1990,滋賀,16350.0,jikeiretsu_13,,,近畿
1990,京都,30460.0,jikeiretsu_13,,,近畿
1990,大阪,96465.0,jikeiretsu_13,,,近畿
1990,兵庫,62366.0,jikeiretsu_13,,,近畿
1990,奈良,14004.0,jikeiretsu_13,,,近畿
1990,和歌山,15051.0,jikeiretsu_13,,,近畿
1990,鳥取,10240.0,jikeiretsu_13,,,中国
1990,島根,14542.0,jikeiretsu_13,,,中国
1990,岡山,24476.0,jikeiretsu_13,,,中国
1990,広島,35556.0,jikeiretsu_13,,,中国
1990,山口,18677.0,jikeiretsu_13,,,中国
1990,徳島,10269.0,jikeiretsu_13,,,四国
1990,香川,12478.0,jikeiretsu_13,,,四国
1990,愛媛,18706.0,jikeiretsu_13,,,四国
1990,高知,13215.0,jikeiretsu_13,,,四国
1990,福岡,44199.0,jikeiretsu_13,,,九州・沖縄
1990,佐賀,12081.0,jikeiretsu_13,,,九州・沖縄
1990,長崎,14006.0,jikeiretsu_13,,,九州・沖縄
1990,熊本,9976.0,jikeiretsu_13,,,九州・沖縄
1990,大分,10674.0,jikeiretsu_13,,,九州・沖縄
1990,宮崎,2906.0,jikeiretsu_13,,,九州・沖縄
1990,鹿児島,1758.0,jikeiretsu_13,,,九州・沖縄
1990,沖縄,,jikeiretsu_13,,,九州・沖縄
1991,北海道,44051.0,jikeiretsu_13,,,北海道
1991,青森,18345.0,jikeiretsu_13,,,東北
1991,岩手,18770.0,jikeiretsu_13,,,東北
1991,宮城,29553.0,jikeiretsu_13,,,東北
1991,秋田,27238.0,jikeiretsu_13,,,東北
1991,山形,22250.0,jikeiretsu_13,,,東北
1991,福島,34935.0,jikeiretsu_13,,,東北
1991,茨城,34846.0,jikeiretsu_13,,,関東
1991,栃木,24528.0,jikeiretsu_13,,,関東
1991,群馬,21503.0,jikeiretsu_13,,,関東
1991,埼玉,56402.0,jikeiretsu_13,,,関東
1991,千葉,46584.0,jikeiretsu_13,,,関東
1991,東京,138123.0,jikeiretsu_13,,,関東
1991,神奈川,65727.0,jikeiretsu_13,,,関東
1991,新潟,57886.0,jikeiretsu_13,,,中部
1991,富山,19228.0,jikeiretsu_13,,,中部
1991,石川,19669.0,jikeiretsu_13,,,中部
1991,福井,11531.0,jikeiretsu_13,,,中部
1991,山梨,9806.0,jikeiretsu_13,,,中部
1991,長野,34310.0,jikeiretsu_13,,,中部
1991,岐阜,25222.0,jikeiretsu_13,,,中部
1991,静岡,40151.0,jikeiretsu_13,,,中部
1991,愛知,63392.0,jikeiretsu_13,,,中部
1991,三重,21361.0,jikeiretsu_13,,,中部
1991,滋賀,16153.0,jikeiretsu_13,,,近畿
1991,京都,30294.0,jikeiretsu_13,,,近畿
1991,大阪,95594.0,jikeiretsu_13,,,近畿
1991,兵庫,60821.0,jikeiretsu_13,,,近畿
1991,奈良,14088.0,jikeiretsu_13,,,近畿
1991,和歌山,14784.0,jikeiretsu_13,,,近畿
1991,鳥取,9901.0,jikeiretsu_13,,,中国
1991,島根,14473.0,jikeiretsu_13,,,中国
1991,岡山,25186.0,jikeiretsu_13,,,中国
1991,広島,35178.0,jikeiretsu_13,,,中国
1991,山口,18782.0,jikeiretsu_13,,,中国
1991,徳島,10820.0,jikeiretsu_13,,,四国
1991,香川,12323.0,jikeiretsu_13,,,四国
1991,愛媛,18059.0,jikeiretsu_13,,,四国
1991,高知,12776.0,jikeiretsu_13,,,四国
1991,福岡,44967.0,jikeiretsu_13,,,九州・沖縄
1991,佐賀,12283.0,jikeiretsu_13,,,九州・沖縄
1991,長崎,14351.0,jikeiretsu_13,,,九州・沖縄
1991,熊本,9892.0,jikeiretsu_13,,,九州・沖縄
1991,大分,10634.0,jikeiretsu_13,,,九州・沖縄
1991,宮崎,2969.0,jikeiretsu_13,,,九州・沖縄
1991,鹿児島,1967.0,jikeiretsu_13,,,九州・沖縄
1991,沖縄,,jikeiretsu_13,,,九州・沖縄
1992,北海道,44403.0,jikeiretsu_13,,,北海道
1992,青森,18455.0,jikeiretsu_13,,,東北
1992,岩手,18464.0,jikeiretsu_13,,,東北
1992,宮城,30506.0,jikeiretsu_13,,,東北
1992,秋田,26304.0,jikeiretsu_13,,,東北
1992,山形,21900.0,jikeiretsu_13,,,東北
1992,福島,34145.0,jikeiretsu_13,,,東北
1992,茨城,34238.0,jikeiretsu_13,,,関東
1992,栃木,23416.0,jikeiretsu_13,,,関東
1992,群馬,20498.0,jikeiretsu_13,,,関東
1992,埼玉,55525.0,jikeiretsu_13,,,関東
1992,千葉,46775.0,jikeiretsu_13,,,関東
1992,東京,137601.0,jikeiretsu_13,,,関東
1992,神奈川,68612.0,jikeiretsu_13,,,関東
1992,新潟,57334.0,jikeiretsu_13,,,中部
1992,富山,18840.0,jikeiretsu_13,,,中部
1992,石川,19969.0,jikeiretsu_13,,,中部
1992,福井,11386.0,jikeiretsu_13,,,中部
1992,山梨,10009.0,jikeiretsu_13,,,中部
1992,長野,34379.0,jikeiretsu_13,,,中部
1992,岐阜,24911.0,jikeiretsu_13,,,中部
1992,静岡,40112.0,jikeiretsu_13,,,中部
1992,愛知,64103.0,jikeiretsu_13,,,中部
1992,三重,21343.0,jikeiretsu_13,,,中部
1992,滋賀,15972.0,jikeiretsu_13,,,近畿
1992,京都,30118.0,jikeiretsu_13,,,近畿
1992,大阪,94599.0,jikeiretsu_13,,,近畿
1992,兵庫,63568.0,jikeiretsu_13,,,近畿
1992,奈良,13458.0,jikeiretsu_13,,,近畿
1992,和歌山,14666.0,jikeiretsu_13,,,近畿
1992,鳥取,9949.0,jikeiretsu_13,,,中国
1992,島根,14177.0,jikeiretsu_13,,,中国
1992,岡山,24788.0,jikeiretsu_13,,,中国
1992,広島,34927.0,jikeiretsu_13,,,中国
1992,山口,18516.0,jikeiretsu_13,,,中国
1992,徳島,9958.0,jikeiretsu_13,,,四国
1992,香川,12554.0,jikeiretsu_13,,,四国
1992,愛媛,18006.0,jikeiretsu_13,,,四国
1992,高知,12815.0,jikeiretsu_13,,,四国
1992,福岡,45270.0,jikeiretsu_13,,,九州・沖縄
1992,佐賀,12262.0,jikeiretsu_13,,,九州・沖縄
1992,長崎,14616.0,jikeiretsu_13,,,九州・沖縄
1992,熊本,9865.0,jikeiretsu_13,,,九州・沖縄
1992,大分,10487.0,jikeiretsu_13,,,九州・沖縄
1992,宮崎,3085.0,jikeiretsu_13,,,九州・沖縄
1992,鹿児島,1947.0,jikeiretsu_13,,,九州・沖縄
1992,沖縄,,jikeiretsu_13,,,九州・沖縄
1993,北海道,45526.0,jikeiretsu_13,,,北海道
1993,青森,18284.0,jikeiretsu_13,,,東北
1993,岩手,18122.0,jikeiretsu_13,,,東北
1993,宮城,29546.0,jikeiretsu_13,,,東北
1993,秋田,26761.0,jikeiretsu_13,,,東北
1993,山形,21890.0,jikeiretsu_13,,,東北
1993,福島,34625.0,jikeiretsu_13,,,東北
1993,茨城,34059.0,jikeiretsu_13,,,関東
1993,栃木,23451.0,jikeiretsu_13,,,関東
1993,群馬,21215.0,jikeiretsu_13,,,関東
1993,埼玉,54986.0,jikeiretsu_13,,,関東
1993,千葉,46679.0,jikeiretsu_13,,,関東
1993,東京,137027.0,jikeiretsu_13,,,関東
1993,神奈川,67254.0,jikeiretsu_13,,,関東
1993,新潟,60811.0,jikeiretsu_13,,,中部
1993,富山,19240.0,jikeiretsu_13,,,中部
1993,石川,20303.0,jikeiretsu_13,,,中部
1993,福井,11399.0,jikeiretsu_13,,,中部
1993,山梨,9697.0,jikeiretsu_13,,,中部
1993,長野,34081.0,jikeiretsu_13,,,中部
1993,岐阜,25560.0,jikeiretsu_13,,,中部
1993,静岡,39786.0,jikeiretsu_13,,,中部
1993,愛知,63640.0,jikeiretsu_13,,,中部
1993,三重,21114.0,jikeiretsu_13,,,中部
1993,滋賀,16039.0,jikeiretsu_13,,,近畿
1993,京都,29457.0,jikeiretsu_13,,,近畿
1993,大阪,91745.0,jikeiretsu_13,,,近畿
1993,兵庫,60859.0,jikeiretsu_13,,,近畿
1993,奈良,13725.0,jikeiretsu_13,,,近畿
1993,和歌山,14999.0,jikeiretsu_13,,,近畿
1993,鳥取,9964.0,jikeiretsu_13,,,中国
1993,島根,14296.0,jikeiretsu_13,,,中国
1993,岡山,24126.0,jikeiretsu_13,,,中国
1993,広島,33997.0,jikeiretsu_13,,,中国
1993,山口,18301.0,jikeiretsu_13,,,中国
1993,徳島,9684.0,jikeiretsu_13,,,四国
1993,香川,12289.0,jikeiretsu_13,,,四国
1993,愛媛,18055.0,jikeiretsu_13,,,四国
1993,高知,12526.0,jikeiretsu_13,,,四国
1993,福岡,44762.0,jikeiretsu_13,,,九州・沖縄
1993,佐賀,12125.0,jikeiretsu_13,,,九州・沖縄
1993,長崎,14588.0,jikeiretsu_13,,,九州・沖縄
1993,熊本,9891.0,jikeiretsu_13,,,九州・沖縄
1993,大分,10420.0,jikeiretsu_13,,,九州・沖縄
1993,宮崎,3184.0,jikeiretsu_13,,,九州・沖縄
1993,鹿児島,2034.0,jikeiretsu_13,,,九州・沖縄
1993,沖縄,,jikeiretsu_13,,,九州・沖縄
1994,北海道,43821.0,jikeiretsu_13,,,北海道
1994,青森,17354.0,jikeiretsu_13,,,東北
1994,岩手,17216.0,jikeiretsu_13,,,東北
1994,宮城,27031.0,jikeiretsu_13,,,東北
1994,秋田,24753.0,jikeiretsu_13,,,東北
1994,山形,21067.0,jikeiretsu_13,,,東北
1994,福島,31782.0,jikeiretsu_13,,,東北
1994,茨城,29610.0,jikeiretsu_13,,,関東
1994,栃木,20643.0,jikeiretsu_13,,,関東
1994,群馬,18601.0,jikeiretsu_13,,,関東
1994,埼玉,49924.0,jikeiretsu_13,,,関東
1994,千葉,42767.0,jikeiretsu_13,,,関東
1994,東京,124336.0,jikeiretsu_13,,,関東
1994,神奈川,62767.0,jikeiretsu_13,,,関東
1994,新潟,55901.0,jikeiretsu_13,,,中部
1994,富山,17728.0,jikeiretsu_13,,,中部
1994,石川,18968.0,jikeiretsu_13,,,中部
1994,福井,11205.0,jikeiretsu_13,,,中部
1994,山梨,8704.0,jikeiretsu_13,,,中部
1994,長野,32405.0,jikeiretsu_13,,,中部
1994,岐阜,23424.0,jikeiretsu_13,,,中部
1994,静岡,37147.0,jikeiretsu_13,,,中部
1994,愛知,58129.0,jikeiretsu_13,,,中部
1994,三重,20054.0,jikeiretsu_13,,,中部
1994,滋賀,14690.0,jikeiretsu_13,,,近畿
1994,京都,27078.0,jikeiretsu_13,,,近畿
1994,大阪,85067.0,jikeiretsu_13,,,近畿
1994,兵庫,52594.0,jikeiretsu_13,,,近畿
1994,奈良,12519.0,jikeiretsu_13,,,近畿
1994,和歌山,13726.0,jikeiretsu_13,,,近畿
1994,鳥取,9282.0,jikeiretsu_13,,,中国
1994,島根,13255.0,jikeiretsu_13,,,中国
1994,岡山,22560.0,jikeiretsu_13,,,中国
1994,広島,31710.0,jikeiretsu_13,,,中国
1994,山口,16990.0,jikeiretsu_13,,,中国
1994,徳島,9140.0,jikeiretsu_13,,,四国
1994,香川,11109.0,jikeiretsu_13,,,四国
1994,愛媛,16788.0,jikeiretsu_13,,,四国
1994,高知,11673.0,jikeiretsu_13,,,四国
1994,福岡,43721.0,jikeiretsu_13,,,九州・沖縄
1994,佐賀,11456.0,jikeiretsu_13,,,九州・沖縄
1994,長崎,13843.0,jikeiretsu_13,,,九州・沖縄
