year,prefecture,population_total_k,age_0_14_k,age_15_plus_k
2005,鳥取,607.0,,
2005,鹿児島,1753.0,,
2006,三重,1864.6,,
2006,京都,2645.6,,
2006,佐賀,862.8,,
2006,兵庫,5590.4,,
2006,北海道,5603.6,,
2006,千葉,6088.0,,
2006,和歌山,1029.2,,
2006,埼玉,7082.2,,
2006,大分,1207.4,,
2006,大阪,8826.6,,
2006,奈良,1417.0,,
2006,宮城,2357.6,,
2006,宮崎,1149.4,,
2006,富山,1108.2,,
2006,山口,1484.6,,
2006,山形,1206.6,,
2006,山梨,880.6,,
2006,岐阜,2101.8,,
2006,岡山,1954.6,,
2006,岩手,1374.0,,
2006,島根,737.0,,
2006,広島,2873.8,,
2006,徳島,805.0,,
2006,愛媛,1460.6,,
2006,愛知,7286.2,,
2006,新潟,2419.6,,
2006,東京,12693.4,,
2006,栃木,2015.2,,
2006,沖縄,1368.2,,
2006,滋賀,1386.2,,
2006,熊本,1837.0,,
2006,石川,1173.2,,
2006,神奈川,8843.2,,
2006,福井,818.8,,
2006,福岡,5054.4,,
2006,福島,2078.6,,
2006,秋田,1134.0,,
2006,群馬,2020.8,,
2006,茨城,2974.0,,
2006,長崎,1468.6,,
2006,長野,2187.2,,
2006,青森,1424.2,,
2006,静岡,3786.6,,
2006,香川,1008.8,,
2006,高知,789.6,,
2006,鳥取,603.4,,
2006,鹿児島,1743.6,,
2007,三重,1862.2,,
2007,京都,2643.2,,
2007,佐賀,859.6,,
2007,兵庫,5589.8,,
2007,北海道,5579.2,,
2007,千葉,6120.0,,
2007,和歌山,1022.4,,
2007,埼玉,7110.4,,
2007,大分,1204.8,,
2007,大阪,8836.2,,
2007,奈良,1413.0,,
2007,宮城,2355.2,,
2007,宮崎,1145.8,,
2007,富山,1104.4,,
2007,山口,1476.2,,
2007,山形,1197.2,,
2007,山梨,876.2,,
2007,岐阜,2096.6,,
2007,岡山,1952.2,,
2007,岩手,1363.0,,
2007,島根,732.0,,
2007,広島,2870.6,,
2007,徳島,800.0,,
2007,愛媛,1453.2,,
2007,愛知,7317.4,,
2007,新潟,2408.2,,
2007,東京,12809.8,,
2007,栃木,2013.4,,
2007,沖縄,1374.4,,
2007,滋賀,1392.4,,
2007,熊本,1832.0,,
2007,石川,1172.4,,
2007,神奈川,8894.4,,
2007,福井,815.6,,
2007,福岡,5058.8,,
2007,福島,2066.2,,
2007,秋田,1122.0,,
2007,群馬,2017.6,,
2007,茨城,2973.0,,
2007,長崎,1458.2,,
2007,長野,2178.4,,
2007,青森,1411.4,,
2007,静岡,3781.2,,
2007,香川,1005.6,,
2007,高知,783.2,,
2007,鳥取,599.8,,
2007,鹿児島,1734.2,,
2008,三重,1859.8,,
2008,京都,2640.8,,
2008,佐賀,856.4,,
2008,兵庫,5589.2,,
2008,北海道,5554.8,,
2008,千葉,6152.0,,
2008,和歌山,1015.6,,
2008,埼玉,7138.6,,
2008,大分,1202.2,,
2008,大阪,8845.8,,
2008,奈良,1409.0,,
2008,宮城,2352.8,,
2008,宮崎,1142.2,,
2008,富山,1100.6,,
2008,山口,1467.8,,
2008,山形,1187.8,,
2008,山梨,871.8,,
2008,岐阜,2091.4,,
2008,岡山,1949.8,,
2008,岩手,1352.0,,
2008,島根,727.0,,
2008,広島,2867.4,,
2008,徳島,795.0,,
2008,愛媛,1445.8,,
2008,愛知,7348.6,,
2008,新潟,2396.8,,
2008,東京,12926.2,,
2008,栃木,2011.6,,
2008,沖縄,1380.6,,
2008,滋賀,1398.6,,
2008,熊本,1827.0,,
2008,石川,1171.6,,
2008,神奈川,8945.6,,
2008,福井,812.4,,
2008,福岡,5063.2,,
2008,福島,2053.8,,
2008,秋田,1110.0,,
2008,群馬,2014.4,,
2008,茨城,2972.0,,
2008,長崎,1447.8,,
2008,長野,2169.6,,
2008,青森,1398.6,,
2008,静岡,3775.8,,
2008,香川,1002.4,,
2008,高知,776.8,,
2008,鳥取,596.2,,
2008,鹿児島,1724.8,,
2009,三重,1857.4,,
2009,京都,2638.4,,
2009,佐賀,853.2,,
2009,兵庫,5588.6,,
2009,北海道,5530.4,,
2009,千葉,6184.0,,
2009,和歌山,1008.8,,
2009,埼玉,7166.8,,
2009,大分,1199.6,,
2009,大阪,8855.4,,
2009,奈良,1405.0,,
2009,宮城,2350.4,,
2009,宮崎,1138.6,,
2009,富山,1096.8,,
2009,山口,1459.4,,
2009,山形,1178.4,,
2009,山梨,867.4,,
2009,岐阜,2086.2,,
2009,岡山,1947.4,,
2009,岩手,1341.0,,
2009,島根,722.0,,
2009,広島,2864.2,,
2009,徳島,790.0,,
2009,愛媛,1438.4,,
2009,愛知,7379.8,,
2009,新潟,2385.4,,
2009,東京,13042.6,,
2009,栃木,2009.8,,
2009,沖縄,1386.8,,
2009,滋賀,1404.8,,
2009,熊本,1822.0,,
2009,石川,1170.8,,
2009,神奈川,8996.8,,
2009,福井,809.2,,
2009,福岡,5067.6,,
2009,福島,2041.4,,
2009,秋田,1098.0,,
2009,群馬,2011.2,,
2009,茨城,2971.0,,
2009,長崎,1437.4,,
2009,長野,2160.8,,
2009,青森,1385.8,,
2009,静岡,3770.4,,
2009,香川,999.2,,
2009,高知,770.4,,
2009,鳥取,592.6,,
2009,鹿児島,1715.4,,
2010,三重,1855.0,,
2010,京都,2636.0,,
2010,佐賀,850.0,,
2010,兵庫,5588.0,,
2010,北海道,5506.0,,
2010,千葉,6216.0,,
2010,和歌山,1002.0,,
2010,埼玉,7195.0,,
2010,大分,1197.0,,
2010,大阪,8865.0,,
2010,奈良,1401.0,,
2010,宮城,2348.0,,
2010,宮崎,1135.0,,
2010,富山,1093.0,,
2010,山口,1451.0,,
2010,山形,1169.0,,
2010,山梨,863.0,,
2010,岐阜,2081.0,,
2010,岡山,1945.0,,
2010,岩手,1330.0,,
2010,島根,717.0,,
2010,広島,2861.0,,
2010,徳島,785.0,,
2010,愛媛,1431.0,,
2010,愛知,7411.0,,
2010,新潟,2374.0,,
2010,東京,13159.0,,
2010,栃木,2008.0,,
2010,沖縄,1393.0,,
2010,滋賀,1411.0,,
2010,熊本,1817.0,,
2010,石川,1170.0,,
2010,神奈川,9048.0,,
2010,福井,806.0,,
2010,福岡,5072.0,,
2010,福島,2029.0,,
2010,秋田,1086.0,,
2010,群馬,2008.0,,
2010,茨城,2970.0,,
2010,長崎,1427.0,,
2010,長野,2152.0,,
2010,青森,1373.0,,
2010,静岡,3765.0,,
2010,香川,996.0,,
2010,高知,764.0,,
2010,鳥取,589.0,,
2010,鹿児島,1706.0,,
2011,三重,1847.2,,
2011,京都,2630.8,,
2011,佐賀,846.6,,
2011,兵庫,5577.4,,
2011,北海道,5481.2,,
2011,千葉,6217.4,,
2011,和歌山,994.4,,
2011,埼玉,7209.4,,
2011,大分,1190.8,,
2011,大阪,8859.8,,
2011,奈良,1393.6,,
2011,宮城,2345.2,,
2011,宮崎,1128.8,,
2011,富山,1087.6,,
2011,山口,1441.8,,
2011,山形,1160.0,,
2011,山梨,857.4,,
2011,岐阜,2071.2,,
2011,岡山,1940.4,,
2011,岩手,1320.0,,
2011,島根,712.4,,
2011,広島,2857.6,,
2011,徳島,779.2,,
2011,愛媛,1421.8,,
2011,愛知,7425.4,,
2011,新潟,2360.0,,
2011,東京,13230.2,,
2011,栃木,2001.2,,
2011,沖縄,1401.2,,
2011,滋賀,1411.4,,
2011,熊本,1810.8,,
2011,石川,1166.8,,
2011,神奈川,9063.6,,
2011,福井,802.2,,
2011,福岡,5078.0,,
2011,福島,2006.0,,
2011,秋田,1073.4,,
2011,群馬,2001.0,,
2011,茨城,2959.4,,
2011,長崎,1417.0,,
2011,長野,2141.4,,
2011,青森,1360.0,,
2011,静岡,3752.0,,
2011,香川,992.0,,
2011,高知,756.8,,
2011,鳥取,585.8,,
2011,鹿児島,1694.4,,
2012,三重,1839.4,,
2012,京都,2625.6,,
2012,佐賀,843.2,,
2012,兵庫,5566.8,,
2012,北海道,5456.4,,
2012,千葉,6218.8,,
2012,和歌山,986.8,,
2012,埼玉,7223.8,,
2012,大分,1184.6,,
2012,大阪,8854.6,,
2012,奈良,1386.2,,
2012,宮城,2342.4,,
2012,宮崎,1122.6,,
2012,富山,1082.2,,
2012,山口,1432.6,,
2012,山形,1151.0,,
2012,山梨,851.8,,
2012,岐阜,2061.4,,
2012,岡山,1935.8,,
2012,岩手,1310.0,,
2012,島根,707.8,,
2012,広島,2854.2,,
2012,徳島,773.4,,
2012,愛媛,1412.6,,
2012,愛知,7439.8,,
2012,新潟,2346.0,,
2012,東京,13301.4,,
2012,栃木,1994.4,,
2012,沖縄,1409.4,,
2012,滋賀,1411.8,,
2012,熊本,1804.6,,
2012,石川,1163.6,,
2012,神奈川,9079.2,,
2012,福井,798.4,,
2012,福岡,5084.0,,
2012,福島,1983.0,,
2012,秋田,1060.8,,
2012,群馬,1994.0,,
2012,茨城,2948.8,,
2012,長崎,1407.0,,
2012,長野,2130.8,,
2012,青森,1347.0,,
2012,静岡,3739.0,,
2012,香川,988.0,,
2012,高知,749.6,,
2012,鳥取,582.6,,
2012,鹿児島,1682.8,,
2013,三重,1831.6,,
2013,京都,2620.4,,
2013,佐賀,839.8,,
2013,兵庫,5556.2,,
2013,北海道,5431.6,,
2013,千葉,6220.2,,
2013,和歌山,979.2,,
2013,埼玉,7238.2,,
2013,大分,1178.4,,
2013,大阪,8849.4,,
2013,奈良,1378.8,,
2013,宮城,2339.6,,
2013,宮崎,1116.4,,
2013,富山,1076.8,,
2013,山口,1423.4,,
2013,山形,1142.0,,
2013,山梨,846.2,,
2013,岐阜,2051.6,,
2013,岡山,1931.2,,
2013,岩手,1300.0,,
2013,島根,703.2,,
2013,広島,2850.8,,
2013,徳島,767.6,,
2013,愛媛,1403.4,,
2013,愛知,7454.2,,
2013,新潟,2332.0,,
2013,東京,13372.6,,
2013,栃木,1987.6,,
2013,沖縄,1417.6,,
2013,滋賀,1412.2,,
2013,熊本,1798.4,,
2013,石川,1160.4,,
2013,神奈川,9094.8,,
2013,福井,794.6,,
2013,福岡,5090.0,,
2013,福島,1960.0,,
2013,秋田,1048.2,,
2013,群馬,1987.0,,
2013,茨城,2938.2,,
2013,長崎,1397.0,,
2013,長野,2120.2,,
2013,青森,1334.0,,
2013,静岡,3726.0,,
2013,香川,984.0,,
2013,高知,742.4,,
2013,鳥取,579.4,,
2013,鹿児島,1671.2,,
2014,三重,1823.8,,
2014,京都,2615.2,,
2014,佐賀,836.4,,
2014,兵庫,5545.6,,
2014,北海道,5406.8,,
2014,千葉,6221.6,,
2014,和歌山,971.6,,
2014,埼玉,7252.6,,
2014,大分,1172.2,,
2014,大阪,8844.2,,
2014,奈良,1371.4,,
2014,宮城,2336.8,,
2014,宮崎,1110.2,,
2014,富山,1071.4,,
2014,山口,1414.2,,
2014,山形,1133.0,,
2014,山梨,840.6,,
2014,岐阜,2041.8,,
2014,岡山,1926.6,,
2014,岩手,1290.0,,
2014,島根,698.6,,
2014,広島,2847.4,,
2014,徳島,761.8,,
2014,愛媛,1394.2,,
2014,愛知,7468.6,,
2014,新潟,2318.0,,
2014,東京,13443.8,,
2014,栃木,1980.8,,
2014,沖縄,1425.8,,
2014,滋賀,1412.6,,
2014,熊本,1792.2,,
2014,石川,1157.2,,
2014,神奈川,9110.4,,
2014,福井,790.8,,
2014,福岡,5096.0,,
2014,福島,1937.0,,
2014,秋田,1035.6,,
2014,群馬,1980.0,,
2014,茨城,2927.6,,
2014,長崎,1387.0,,
2014,長野,2109.6,,
2014,青森,1321.0,,
2014,静岡,3713.0,,
2014,香川,980.0,,
2014,高知,735.2,,
2014,鳥取,576.2,,
2014,鹿児島,1659.6,,
2015,三重,1816.0,,
2015,京都,2610.0,,
2015,佐賀,833.0,,
2015,兵庫,5535.0,,
2015,北海道,5382.0,,
2015,千葉,6223.0,,
2015,和歌山,964.0,,
2015,埼玉,7267.0,,
2015,大分,1166.0,,
2015,大阪,8839.0,,
2015,奈良,1364.0,,
2015,宮城,2334.0,,
2015,宮崎,1104.0,,
2015,富山,1066.0,,
2015,山口,1405.0,,
2015,山形,1124.0,,
2015,山梨,835.0,,
2015,岐阜,2032.0,,
2015,岡山,1922.0,,
2015,岩手,1280.0,,
2015,島根,694.0,,
2015,広島,2844.0,,
2015,徳島,756.0,,
2015,愛媛,1385.0,,
2015,愛知,7483.0,,
2015,新潟,2304.0,,
2015,東京,13515.0,,
2015,栃木,1974.0,,
2015,沖縄,1434.0,,
2015,滋賀,1413.0,,
2015,熊本,1786.0,,
2015,石川,1154.0,,
2015,神奈川,9126.0,,
2015,福井,787.0,,
2015,福岡,5102.0,,
2015,福島,1914.0,,
2015,秋田,1023.0,,
2015,群馬,1973.0,,
2015,茨城,2917.0,,
2015,長崎,1377.0,,
2015,長野,2099.0,,
2015,青森,1308.0,,
2015,静岡,3700.0,,
2015,香川,976.0,,
2015,高知,728.0,,
2015,鳥取,573.0,,
2015,鹿児島,1648.0,,
2016,三重,1806.0,,
2016,京都,2601.8333333333335,,
2016,佐賀,828.5,,
2016,兵庫,5517.833333333333,,
2016,北海道,5348.833333333333,,
2016,千葉,6231.666666666667,,
2016,和歌山,955.6666666666666,,
2016,埼玉,7279.166666666667,,
2016,大分,1157.3333333333333,,
2016,大阪,8833.5,,
2016,奈良,1355.8333333333333,,
2016,宮城,2326.6666666666665,,
2016,宮崎,1096.8333333333333,,
2016,富山,1059.1666666666667,,
2016,山口,1392.1666666666667,,
2016,山形,1112.5,,
2016,山梨,830.0,,
2016,岐阜,2020.1666666666667,,
2016,岡山,1914.3333333333333,,
2016,岩手,1266.0,,
2016,島根,689.1666666666666,,
2016,広島,2833.3333333333335,,
2016,徳島,748.6666666666666,,
2016,愛媛,1374.3333333333333,,
2016,愛知,7488.666666666667,,
2016,新潟,2282.8333333333335,,
2016,東京,13597.5,,
2016,栃木,1965.1666666666667,,
2016,沖縄,1439.6666666666667,,
2016,滋賀,1412.6666666666667,,
2016,熊本,1776.3333333333333,,
2016,石川,1149.1666666666667,,
2016,神奈川,9144.333333333334,,
2016,福井,782.5,,
2016,福岡,5105.666666666667,,
2016,福島,1897.0,,
2016,秋田,1010.0,,
2016,群馬,1965.3333333333333,,
2016,茨城,2906.1666666666665,,
2016,長崎,1363.6666666666667,,
2016,長野,2088.0,,
2016,青森,1293.5,,
2016,静岡,3684.6666666666665,,
2016,香川,970.3333333333334,,
2016,高知,720.6666666666666,,
2016,鳥取,569.0,,
2016,鹿児島,1636.0,,
2017,三重,1796.0,,
2017,京都,2593.6666666666665,,
2017,佐賀,824.0,,
2017,兵庫,5500.666666666667,,
2017,北海道,5315.666666666667,,
2017,千葉,6240.333333333333,,
2017,和歌山,947.3333333333334,,
2017,埼玉,7291.333333333333,,
2017,大分,1148.6666666666667,,
2017,大阪,8828.0,,
2017,奈良,1347.6666666666667,,
2017,宮城,2319.3333333333335,,
2017,宮崎,1089.6666666666667,,
2017,富山,1052.3333333333333,,
2017,山口,1379.3333333333333,,
2017,山形,1101.0,,
2017,山梨,825.0,,
2017,岐阜,2008.3333333333333,,
2017,岡山,1906.6666666666667,,
2017,岩手,1252.0,,
2017,島根,684.3333333333334,,
2017,広島,2822.6666666666665,,
2017,徳島,741.3333333333334,,
2017,愛媛,1363.6666666666667,,
2017,愛知,7494.333333333333,,
2017,新潟,2261.6666666666665,,
2017,東京,13680.0,,
2017,栃木,1956.3333333333333,,
2017,沖縄,1445.3333333333333,,
2017,滋賀,1412.3333333333333,,
2017,熊本,1766.6666666666667,,
2017,石川,1144.3333333333333,,
2017,神奈川,9162.666666666666,,
2017,福井,778.0,,
2017,福岡,5109.333333333333,,
2017,福島,1880.0,,
2017,秋田,997.0,,
2017,群馬,1957.6666666666667,,
2017,茨城,2895.3333333333335,,
2017,長崎,1350.3333333333333,,
2017,長野,2077.0,,
2017,青森,1279.0,,
2017,静岡,3669.3333333333335,,
2017,香川,964.6666666666666,,
2017,高知,713.3333333333334,,
2017,鳥取,565.0,,
2017,鹿児島,1624.0,,
2018,三重,1786.0,,
2018,京都,2585.5,,
2018,佐賀,819.5,,
2018,兵庫,5483.5,,
2018,北海道,5282.5,,
2018,千葉,6249.0,,
2018,和歌山,939.0,,
2018,埼玉,7303.5,,
2018,大分,1140.0,,
2018,大阪,8822.5,,
2018,奈良,1339.5,,
2018,宮城,2312.0,,
2018,宮崎,1082.5,,
2018,富山,1045.5,,
2018,山口,1366.5,,
2018,山形,1089.5,,
2018,山梨,820.0,,
2018,岐阜,1996.5,,
2018,岡山,1899.0,,
2018,岩手,1238.0,,
2018,島根,679.5,,
2018,広島,2812.0,,
2018,徳島,734.0,,
2018,愛媛,1353.0,,
2018,愛知,7500.0,,
2018,新潟,2240.5,,
2018,東京,13762.5,,
2018,栃木,1947.5,,
2018,沖縄,1451.0,,
2018,滋賀,1412.0,,
2018,熊本,1757.0,,
2018,石川,1139.5,,
2018,神奈川,9181.0,,
2018,福井,773.5,,
2018,福岡,5113.0,,
2018,福島,1863.0,,
2018,秋田,984.0,,
2018,群馬,1950.0,,
2018,茨城,2884.5,,
2018,長崎,1337.0,,
2018,長野,2066.0,,
2018,青森,1264.5,,
2018,静岡,3654.0,,
2018,香川,959.0,,
2018,高知,706.0,,
2018,鳥取,561.0,,
2018,鹿児島,1612.0,,
2019,三重,1776.0,,
2019,京都,2577.3333333333335,,
2019,佐賀,815.0,,
2019,兵庫,5466.333333333333,,
2019,北海道,5249.333333333333,,
2019,千葉,6257.666666666667,,
2019,和歌山,930.6666666666666,,
2019,埼玉,7315.666666666667,,
2019,大分,1131.3333333333333,,
2019,大阪,8817.0,,
2019,奈良,1331.3333333333333,,
2019,宮城,2304.6666666666665,,
2019,宮崎,1075.3333333333333,,
2019,富山,1038.6666666666667,,
2019,山口,1353.6666666666667,,
2019,山形,1078.0,,
2019,山梨,815.0,,
2019,岐阜,1984.6666666666667,,
2019,岡山,1891.3333333333333,,
2019,岩手,1224.0,,
2019,島根,674.6666666666666,,
2019,広島,2801.3333333333335,,
2019,徳島,726.6666666666666,,
2019,愛媛,1342.3333333333333,,
2019,愛知,7505.666666666667,,
2019,新潟,2219.3333333333335,,
2019,東京,13845.0,,
2019,栃木,1938.6666666666667,,
2019,沖縄,1456.6666666666667,,
2019,滋賀,1411.6666666666667,,
2019,熊本,1747.3333333333333,,
2019,石川,1134.6666666666667,,
2019,神奈川,9199.333333333334,,
2019,福井,769.0,,
2019,福岡,5116.666666666667,,
2019,福島,1846.0,,
2019,秋田,971.0,,
2019,群馬,1942.3333333333333,,
2019,茨城,2873.6666666666665,,
2019,長崎,1323.6666666666667,,
2019,長野,2055.0,,
2019,青森,1250.0,,
2019,静岡,3638.6666666666665,,
2019,香川,953.3333333333334,,
2019,高知,698.6666666666666,,
2019,鳥取,557.0,,
2019,鹿児島,1600.0,,
2020,三重,1766.0,211.0,1559.0
2020,京都,2569.1666666666665,293.0,2285.0
2020,佐賀,810.5,108.0,703.0
2020,兵庫,5449.166666666667,660.0,4805.0
2020,北海道,5216.166666666667,556.0,4669.0
2020,千葉,6266.333333333333,734.0,5550.0
2020,和歌山,922.3333333333334,105.0,818.0
2020,埼玉,7327.833333333333,858.0,6487.0
2020,大分,1122.6666666666667,135.0,989.0
2020,大阪,8811.5,1029.0,7809.0
2020,奈良,1323.1666666666667,154.0,1170.0
2020,宮城,2297.3333333333335,268.0,2034.0
2020,宮崎,1068.1666666666667,140.0,930.0
2020,富山,1031.8333333333333,115.0,920.0
2020,山口,1340.8333333333333,154.0,1188.0
2020,山形,1066.5,120.0,948.0
2020,山梨,810.0,92.0,718.0
2020,岐阜,1972.8333333333333,241.0,1738.0
2020,岡山,1883.6666666666667,229.0,1659.0
2020,岩手,1210.0,132.0,1079.0
2020,島根,669.8333333333334,82.0,589.0
2020,広島,2790.6666666666665,353.0,2447.0
2020,徳島,719.3333333333334,77.0,643.0
2020,愛媛,1331.6666666666667,154.0,1181.0
2020,愛知,7511.333333333333,974.0,6568.0
2020,新潟,2198.1666666666665,247.0,1954.0
2020,東京,13927.5,1567.0,12481.0
2020,栃木,1929.8333333333333,228.0,1705.0
2020,沖縄,1462.3333333333333,243.0,1224.0
2020,滋賀,1411.3333333333333,191.0,1223.0
2020,熊本,1737.6666666666667,228.0,1510.0
2020,石川,1129.8333333333333,137.0,996.0
2020,神奈川,9217.666666666666,1086.0,8151.0
2020,福井,764.5,96.0,671.0
2020,福岡,5120.333333333333,662.0,4473.0
2020,福島,1829.0,206.0,1627.0
2020,秋田,958.0,93.0,867.0
2020,群馬,1934.6666666666667,224.0,1715.0
2020,茨城,2862.8333333333335,334.0,2533.0
2020,長崎,1310.3333333333333,164.0,1148.0
2020,長野,2044.0,243.0,1805.0
2020,青森,1235.5,129.0,1109.0
2020,静岡,3623.3333333333335,439.0,3194.0
2020,香川,947.6666666666666,114.0,836.0
2020,高知,691.3333333333334,75.0,617.0
2020,鳥取,553.0,68.0,485.0
2020,鹿児島,1588.0,205.0,1383.0
2021,三重,1756.0,209.0,1547.0
2021,京都,2561.0,289.0,2272.0
2021,佐賀,806.0,108.0,698.0
2021,兵庫,5432.0,655.0,4777.0
2021,北海道,5183.0,544.0,4639.0
2021,千葉,6275.0,727.0,5548.0
2021,和歌山,914.0,104.0,810.0
2021,埼玉,7340.0,860.0,6480.0
2021,大分,1114.0,134.0,980.0
2021,大阪,8806.0,1018.0,7788.0
2021,奈良,1315.0,152.0,1163.0
2021,宮城,2290.0,264.0,2026.0
2021,宮崎,1061.0,138.0,923.0
2021,富山,1025.0,114.0,911.0
2021,山口,1328.0,151.0,1177.0
2021,山形,1055.0,117.0,938.0
2021,山梨,805.0,91.0,714.0
2021,岐阜,1961.0,237.0,1724.0
2021,岡山,1876.0,230.0,1646.0
2021,岩手,1196.0,129.0,1067.0
2021,島根,665.0,81.0,584.0
2021,広島,2780.0,347.0,2433.0
2021,徳島,712.0,77.0,635.0
2021,愛媛,1321.0,151.0,1170.0
2021,愛知,7517.0,966.0,6551.0
2021,新潟,2177.0,242.0,1935.0
2021,東京,14010.0,1553.0,12457.0
2021,栃木,1921.0,223.0,1698.0
2021,沖縄,1468.0,242.0,1226.0
2021,滋賀,1411.0,189.0,1222.0
2021,熊本,1728.0,227.0,1501.0
2021,石川,1125.0,135.0,990.0
2021,神奈川,9236.0,1071.0,8165.0
2021,福井,760.0,94.0,666.0
2021,福岡,5124.0,661.0,4463.0
2021,福島,1812.0,202.0,1610.0
2021,秋田,945.0,90.0,855.0
2021,群馬,1927.0,221.0,1706.0
2021,茨城,2852.0,328.0,2524.0
2021,長崎,1297.0,161.0,1136.0
2021,長野,2033.0,240.0,1793.0
2021,青森,1221.0,127.0,1094.0
2021,静岡,3608.0,429.0,3179.0
2021,香川,942.0,113.0,829.0
2021,高知,684.0,74.0,610.0
2021,鳥取,549.0,67.0,482.0
2021,鹿児島,1576.0,205.0,1371.0
2022,三重,1742.0,204.0,1539.0
2022,京都,2550.0,282.0,2267.0
2022,佐賀,801.0,105.0,695.0
2022,兵庫,5402.0,644.0,4759.0
2022,北海道,5140.0,530.0,4610.0
2022,千葉,6266.0,717.0,5549.0
2022,和歌山,903.0,101.0,802.0
2022,埼玉,7337.0,847.0,6490.0
2022,大分,1107.0,131.0,976.0
2022,大阪,8782.0,1002.0,7781.0
2022,奈良,1306.0,148.0,1158.0
2022,宮城,2280.0,258.0,2022.0
2022,宮崎,1052.0,136.0,917.0
2022,富山,1017.0,111.0,905.0
2022,山口,1313.0,147.0,1166.0
2022,山形,1041.0,113.0,928.0
2022,山梨,802.0,89.0,712.0
2022,岐阜,1946.0,231.0,1715.0
2022,岡山,1862.0,225.0,1637.0
2022,岩手,1181.0,125.0,1056.0
2022,島根,658.0,79.0,579.0
2022,広島,2760.0,340.0,2420.0
2022,徳島,704.0,75.0,628.0
2022,愛媛,1306.0,147.0,1159.0
2022,愛知,7495.0,948.0,6548.0
2022,新潟,2153.0,235.0,1917.0
2022,東京,14038.0,1535.0,12503.0
2022,栃木,1909.0,217.0,1693.0
2022,沖縄,1468.0,240.0,1228.0
2022,滋賀,1409.0,186.0,1223.0
2022,熊本,1718.0,223.0,1495.0
2022,石川,1118.0,132.0,986.0
2022,神奈川,9232.0,1053.0,8180.0
2022,福井,753.0,92.0,661.0
2022,福岡,5116.0,654.0,4462.0
2022,福島,1790.0,197.0,1593.0
2022,秋田,930.0,86.0,843.0
2022,群馬,1913.0,216.0,1697.0
2022,茨城,2840.0,321.0,2519.0
2022,長崎,1283.0,158.0,1125.0
2022,長野,2020.0,235.0,1786.0
2022,青森,1204.0,123.0,1082.0
2022,静岡,3582.0,417.0,3165.0
2022,香川,934.0,110.0,824.0
2022,高知,676.0,72.0,604.0
2022,鳥取,544.0,66.0,478.0
2022,鹿児島,1563.0,201.0,1361.0
2023,三重,1727.0,198.0,1528.0
2023,京都,2535.0,275.0,2260.0
2023,佐賀,795.0,103.0,692.0
2023,兵庫,5370.0,629.0,4741.0
2023,北海道,5092.0,514.0,4578.0
2023,千葉,6257.0,703.0,5554.0
2023,和歌山,892.0,99.0,793.0
2023,埼玉,7331.0,831.0,6501.0
2023,大分,1096.0,127.0,969.0
2023,大阪,8763.0,984.0,7779.0
2023,奈良,1296.0,145.0,1151.0
2023,宮城,2264.0,250.0,2014.0
2023,宮崎,1042.0,133.0,910.0
2023,富山,1007.0,108.0,899.0
2023,山口,1298.0,143.0,1155.0
2023,山形,1026.0,109.0,917.0
2023,山梨,796.0,87.0,709.0
2023,岐阜,1931.0,224.0,1707.0
2023,岡山,1847.0,220.0,1627.0
2023,岩手,1163.0,120.0,1043.0
2023,島根,650.0,77.0,573.0
2023,広島,2738.0,331.0,2407.0
2023,徳島,695.0,74.0,622.0
2023,愛媛,1291.0,143.0,1148.0
2023,愛知,7477.0,927.0,6550.0
2023,新潟,2126.0,228.0,1899.0
2023,東京,14086.0,1513.0,12573.0
2023,栃木,1897.0,210.0,1687.0
2023,沖縄,1468.0,236.0,1232.0
2023,滋賀,1407.0,182.0,1224.0
2023,熊本,1709.0,219.0,1490.0
2023,石川,1109.0,128.0,981.0
2023,神奈川,9229.0,1031.0,8198.0
2023,福井,744.0,89.0,656.0
2023,福岡,5103.0,644.0,4459.0
2023,福島,1767.0,190.0,1576.0
2023,秋田,914.0,83.0,831.0
2023,群馬,1902.0,210.0,1692.0
2023,茨城,2825.0,312.0,2512.0
2023,長崎,1267.0,153.0,1114.0
2023,長野,2004.0,228.0,1775.0
2023,青森,1184.0,118.0,1066.0
2023,静岡,3555.0,404.0,3151.0
2023,香川,926.0,107.0,818.0
2023,高知,666.0,70.0,597.0
2023,鳥取,537.0,65.0,473.0
2023,鹿児島,1549.0,197.0,1352.0
2024,三重,1711.0,192.0,1519.0
2024,京都,2520.0,266.0,2254.0
2024,佐賀,788.0,100.0,688.0
2024,兵庫,5337.0,614.0,4723.0
2024,北海道,5043.0,497.0,4545.0
2024,千葉,6251.0,688.0,5563.0
2024,和歌山,880.0,96.0,784.0
2024,埼玉,7332.0,814.0,6518.0
2024,大分,1085.0,124.0,962.0
2024,大阪,8757.0,968.0,7789.0
2024,奈良,1285.0,142.0,1143.0
2024,宮城,2248.0,243.0,2005.0
2024,宮崎,1033.0,129.0,904.0
2024,富山,997.0,105.0,892.0
2024,山口,1281.0,138.0,1143.0
2024,山形,1011.0,105.0,906.0
2024,山梨,791.0,85.0,706.0
2024,岐阜,1916.0,217.0,1698.0
2024,岡山,1831.0,215.0,1616.0
2024,岩手,1145.0,115.0,1029.0
2024,島根,642.0,75.0,567.0
2024,広島,2714.0,321.0,2393.0
2024,徳島,685.0,71.0,614.0
2024,愛媛,1276.0,138.0,1137.0
2024,愛知,7460.0,906.0,6554.0
2024,新潟,2099.0,220.0,1879.0
